Name,Distance,Rating,Votes,Address,Website,OriginFile
J V General Store Near church Mahalaxmi,0.76 KM,,0 Votes,"2,shiv darshan Bldg, Sane Guruji Marg, Mahalaxmi, Mumbai - 400011, Near church",https://www.justdial.com/Mumbai/J-V-General-Store-Near-church-Mahalaxmi/022PXX22-XX22-150926112754-D9I9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Amol General Store Near Agustiyan Church Mahalaxmi,0.76 KM,,0 Votes,"Shop No 1,Rasul Compound, K K Marg, Mahalaxmi, Mumbai - 400011, Near Agustiyan Church",https://www.justdial.com/Mumbai/Amol-General-Store-Near-Agustiyan-Church-Mahalaxmi/022PXX22-XX22-150929141954-R4Y4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Shri Mahalaxmi Provision and general Stores Jacob Circle Mahalaxmi,0.76 KM,,0 Votes,"K.K.Marg, Mahalaxmi, Mumbai - 400011, Jacob Circle",https://www.justdial.com/Mumbai/Shri-Mahalaxmi-Provision-and-general-Stores-Jacob-Circle-Mahalaxmi/022PXX22-XX22-160318183736-R4C2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Ekvira Ice Cream Cold Drink Center Near Agustiyan Church Mahalaxmi,0.77 KM,,0 Votes,"Shivdarshan, Sane Guruji Marg, Mahalaxmi, Mumbai - 400011, Near Agustiyan Church",https://www.justdial.com/Mumbai/Ekvira-Ice-Cream-Cold-Drink-Center-Near-Agustiyan-Church-Mahalaxmi/022PXX22-XX22-150926114515-U5H2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Kaveri General Stores Gate no 3 dhobhighat Mahalaxmi,0.82 KM,,0 Votes,"Shop no 3,, Dr. E Moses road, Mahalaxmi, Mumbai - 400011, Gate no 3, dhobhighat",https://www.justdial.com/Mumbai/Kaveri-General-Stores-Gate-no-3-dhobhighat-Mahalaxmi/022PXX22-XX22-140619104644-D1E1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Ganesh General Kirana Stores Opposite Kasturba Hospital Satrasta Mahalaxmi,1.08 KM,,0 Votes,"Shop No 2, Siddhivinayak Darshan Apartment, J R Baricha Marg, Mahalaxmi, Mumbai - 400011, Opposite Kasturba Hospital, Satrasta",https://www.justdial.com/Mumbai/Ganesh-General-Kirana-Stores-Opposite-Kasturba-Hospital-Satrasta-Mahalaxmi/022PXX22-XX22-180206165004-I9B5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Elfa Bakery General Stores Opposite Kasturba Hospital Mahalaxmi,1.08 KM,,0 Votes,"J R Baricha Marg, Mahalaxmi, Mumbai - 400011, Opposite Kasturba Hospital",https://www.justdial.com/Mumbai/Elfa-Bakery-General-Stores-Opposite-Kasturba-Hospital-Mahalaxmi/022PXX22-XX22-180206175005-Q3C1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Sai Shop Center,1.12 KM,,0 Votes,"Shop No. 4, Aashirvaad( Bldg), Mumbai - 400011",https://www.justdial.com/Mumbai/Sai-Shop-Center/022PXX22-XX22-190715160821-J7R1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Ilfa Bakery and General Stores Near Arthur Jail Mahalaxmi,1.13 KM,,0 Votes,"Indra Nagar, Boricha Marg, Mahalaxmi, Mumbai - 400011, Near Arthur Jail",https://www.justdial.com/Mumbai/Ilfa-Bakery-and-General-Stores-Near-Arthur-Jail-Mahalaxmi/022PXX22-XX22-160625130217-Y4S3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Swastik Sores Jacob Circle Mahalaxmi,1.17 KM,,0 Votes,"Lokhandwala Galaxy, K.k.marg, Mahalaxmi, Mumbai - 400011, Jacob Circle",https://www.justdial.com/Mumbai/Swastik-Sores-Jacob-Circle-Mahalaxmi/022PXX22-XX22-140719152909-P2G5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Swati Grain Stores Mahalaxmi,1.17 KM,4.8,6 Votes,"Shop No.2, Laxmi Pooja Appartment, D Wing, Saatrasta, J. R. Boricha Marg, Mahalaxmi, Mumbai - 400011",https://www.justdial.com/Mumbai/Swati-Grain-Stores-Mahalaxmi/022PXX22-XX22-181203232831-I8U8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Shantai General Stores Opp Apollo mill Mahalaxmi,1.18 KM,,0 Votes,"Shop no, 2., N.M Joshi marg, Mahalaxmi, Mumbai - 400011, Opp Apollo mill",https://www.justdial.com/Mumbai/Shantai-General-Stores-Opp-Apollo-mill-Mahalaxmi/022PXX22-XX22-160922123059-U4C3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Shah Premji Kunverj Chinchpokli,1.29 KM,4.7,3 Votes,"Anand Estate, Chinchpokli (W), Jacob Circle, Arthur Road, Chinchpokli, Mumbai - 400011",https://www.justdial.com/Mumbai/Shah-Premji-Kunverj-Chinchpokli/022PXX22-XX22-181203220809-L4W3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Kalpana Grain Stores,1.32 KM,5.0,5 Votes,"43/44, Ananad Estate, 452, 454, Jacob Circle, Nm Joshi Marg, Mumbai - 400011",https://www.justdial.com/Mumbai/Kalpana-Grain-Stores/022PXX22-XX22-181204044950-Q2Y1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Heramb Enterprises Chinchpokli Railway Station Chinchpokli,1.33 KM,,0 Votes,"37, Anand Estate, n.m joshi marg, Chinchpokli, Mumbai - 400011, Chinchpokli Railway Station",https://www.justdial.com/Mumbai/Heramb-Enterprises-Chinchpokli-Railway-Station-Chinchpokli/022PXX22-XX22-120209210317-I5L2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Diamond General Store Mahalaxmi,,,0 Votes,"Shop S. S. Dhobi Ghat, Mahalaxmi, Mumbai - 400011",https://www.justdial.com/Mumbai/Diamond-General-Store-Mahalaxmi/022PXX22-XX22-110107165821-Z1G1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Shree Samarth pan beedi shop Mahalaxmi,1.38 KM,,0 Votes,"Shop no.2, Ram chandra hejip chawl, Sane Guruji Marg, Mahalaxmi, Mumbai - 400011",https://www.justdial.com/Mumbai/Shree-Samarth-pan-beedi-shop-Mahalaxmi/022PXX22-XX22-140611120128-K6X8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Mahavir general store Near station road Chinchpokli west Chinchpokli,1.38 KM,,0 Votes,"439,C/55A, ram Bharoti estate, N.M Joshi marg, Chinchpokli, Mumbai - 400011, Near station road Chinchpokli west",https://www.justdial.com/Mumbai/Mahavir-general-store-Near-station-road-Chinchpokli-west-Chinchpokli/022PXX22-XX22-160903112905-K4A4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Vinayak General Stores Arthur Rd Naka Mahalaxmi,1.39 KM,3.0,1 Votes,"439 Rambharose Est, N M Joshi Marg, Mahalaxmi, Mumbai - 400011, Arthur Rd Naka",https://www.justdial.com/Mumbai/Vinayak-General-Stores-Arthur-Rd-Naka-Mahalaxmi/022P1980214_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Sushila General Store Chinchpokli,1.45 KM,5.0,4 Votes,"Nm Joshi Marg, Chinchpokli, Mumbai - 400011",https://www.justdial.com/Mumbai/Sushila-General-Store-Chinchpokli/022PXX22-XX22-180412173416-V5H9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Nutan Medical General Stores Near Apollo Mills Mark Classes Chinchpokli,1.48 KM,4.3,14 Votes,"390-A, Shop No 2, Laxmi Niwas, N M Joshi Marg, Chinchpokli, Mumbai - 400011, Near Apollo Mills & Mark Classes",https://www.justdial.com/Mumbai/Nutan-Medical-General-Stores-Near-Apollo-Mills-Mark-Classes-Chinchpokli/022PXX22-XX22-130214123955-Z8K8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Jai Malhar General Store Near Santoshi Mata Temple Chinchpokli,,,0 Votes,"Shop No 1, 160/C Ramchandra Hejips Chawl, Sane Guruji Marg, Earther Road, Chinchpokli, Mumbai - 400011, Near Santoshi Mata Temple",https://www.justdial.com/Mumbai/Jai-Malhar-General-Store-Near-Santoshi-Mata-Temple-Chinchpokli/022PXX22-XX22-140903164010-N7V6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Kamdhenu Trading Company Opp Todar Mill Chinchpokli,,3.0,1 Votes,"Vani Cahwl,Shop No 7, Chinchpokli, Mumbai - 400011, Opp Todar Mill",https://www.justdial.com/Mumbai/Kamdhenu-Trading-Company-Opp-Todar-Mill-Chinchpokli/022PXX22-XX22-170816143536-C5T2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Mauli Bakery General Stores Opposite Jai hind Theater Chinchpokli,1.56 KM,3.0,1 Votes,"Shop no 2, Brindavan Building, Ambedkar Road, Chinchpokli, Mumbai - 400011, Opposite Jai hind Theater",https://www.justdial.com/Mumbai/Mauli-Bakery-General-Stores-Opposite-Jai-hind-Theater-Chinchpokli/022PXX22-XX22-160629121257-A7A8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Global Enterprises Opp Voltas Chinchpokli,1.62 KM,5.0,6 Votes,"5, Dattakrupa HSG Society, Dr Babasaheb Ambedkar Road, Chinchpokli, Mumbai - 400011, Opp Voltas",https://www.justdial.com/Mumbai/Global-Enterprises-Opp-Voltas-Chinchpokli/022PXX22-XX22-170629154101-F4U9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
D M And D General Store Opp Volt as House Chinchpokli,1.63 KM,,0 Votes,"Shop No. 1, Dutt Krupa HSG Soc., Dr. Baba Saheb Ambedkar Road, Chinchpokli, Mumbai - 400011, Opp. Volt as House",https://www.justdial.com/Mumbai/D-M-And-D-General-Store-Opp-Volt-as-House-Chinchpokli/022PXX22-XX22-170425145709-A4B1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Jay Maharashtra Super Market Opposite Thakkar Industrial Estate Chinchpokli,1.64 KM,,0 Votes,"365A, Shop No. 2, Shivshakti Park, N.M Joshi Marg, Chinchpokli, Mumbai - 400011, Opposite Thakkar Industrial Estate",https://www.justdial.com/Mumbai/Jay-Maharashtra-Super-Market-Opposite-Thakkar-Industrial-Estate-Chinchpokli/022PXX22-XX22-190208204635-Z6N2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Manoj General Store Near Chinchpokli Station Chinchpokli,1.7 KM,,0 Votes,"Shop No 8 Sewsakti Bldg A/wing, V.g Pingle Marg, Chinchpokli, Mumbai - 400011, Near Chinchpokli Station",https://www.justdial.com/Mumbai/Manoj-General-Store-Near-Chinchpokli-Station-Chinchpokli/022PXX22-XX22-150408113411-F5W3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Kamlesh General Store Near Chinchpokli Station Chinchpokli,1.7 KM,5.0,1 Votes,"Shop No. 5, Dattaram Ladmaare Road, Chinchpokli, Mumbai - 400011, Near Chinchpokli Station",https://www.justdial.com/Mumbai/Kamlesh-General-Store-Near-Chinchpokli-Station-Chinchpokli/022PXX22-XX22-150428172853-F9Z3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Shinde General Store Opp Poddar Mill Chinchpokli,1.71 KM,,0 Votes,"Wani Chawl, N.M.Joshi Road, Chinchpokli, Mumbai - 400011, Opp.Poddar Mill",https://www.justdial.com/Mumbai/Shinde-General-Store-Opp-Poddar-Mill-Chinchpokli/022PXX22-XX22-150914165259-N1Z6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Vinayak Agro Traders Near Poddar Mill Chinchpokli,1.75 KM,,0 Votes,"3,Aamchi Saavali Chs.co.soc, N.M.Joshi Road, Chinchpokli, Mumbai - 400011, Near Poddar Mill",https://www.justdial.com/Mumbai/Vinayak-Agro-Traders-Near-Poddar-Mill-Chinchpokli/022PXX22-XX22-150923114835-Z2X6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Sadanand Store Mahalaxmi,,,0 Votes,"Lakhir Estate, Sane Guruji Marg, Mahalaxmi, Mumbai - 400011",https://www.justdial.com/Mumbai/Sadanand-Store-Mahalaxmi/022PXX22-XX22-150823204736-Z7R5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFncmlwYWRh,Agripada
Godrej Natures Basket Opposite Mahalaxmi Temple Near Nalli Sarees Warden Road,1.25 KM,4.1,1290 Votes,"Shop No.8, Ground Floor, Tirupati Apartment, Bhulabhai Desai Road, Warden Road, Mumbai - 400026, Opposite Mahalaxmi Temple, Near Nalli Sarees",https://www.justdial.com/Mumbai/Godrej-Natures-Basket-Opposite-Mahalaxmi-Temple-Near-Nalli-Sarees-Warden-Road/022P8006103_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Sahakari Bhandar Next to Amarsons Opposite Breach Candy Hospital Breach Candy,0.77 KM,3.9,253 Votes,"Shop No 63, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026, Next to Amarsons, Opposite Breach Candy Hospital",https://www.justdial.com/Mumbai/Sahakari-Bhandar-Next-to-Amarsons-Opposite-Breach-Candy-Hospital-Breach-Candy/022P651756_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Diamond Stores Opp ACI Cumballa Hospital Kemps Corner,0.17 KM,3.8,22 Votes,"Shop No 96, Bhiwandiwala Building, August Kranti Marg, Kemps Corner, Mumbai - 400026, Opp ACI Cumballa Hospital",https://www.justdial.com/Mumbai/Diamond-Stores-Opp-ACI-Cumballa-Hospital-Kemps-Corner/022PXX22-XX22-000038290740-E7G8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
New Vijay Store Behind Jas Lok Hospital Pedder Road,,4.0,2 Votes,"Shop No:01, 31D, Bhavisha Darshan Building, Altamount Road, Pedder Road, Mumbai - 400026, Behind Jas Lok Hospital",https://www.justdial.com/Mumbai/New-Vijay-Store-Behind-Jas-Lok-Hospital-Pedder-Road/022PXX22-XX22-150804133930-P7F2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Bhimshi Vershi Company Opp Nalanda Building Pedder Road,0.26 KM,4.2,20 Votes,"63, Mani Mansion, Pedder Road, Mumbai - 400026, Opp Nalanda Building",https://www.justdial.com/Mumbai/Bhimshi-Vershi-Company-Opp-Nalanda-Building-Pedder-Road/022P1224363455R7G4G7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Nutan Stores Near Jaslok Hospital Breach Candy,0.68 KM,3.9,9 Votes,"Purnima Apartment, Pedder Road, Breach Candy, Mumbai - 400026, Near Jaslok Hospital",https://www.justdial.com/Mumbai/Nutan-Stores-Near-Jaslok-Hospital-Breach-Candy/022P5648648_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Bharat Stores Next to Jaslok Hospital Pedder Road,0.68 KM,4.3,20 Votes,"19, Shanti Building No 2, Pedder Road, Mumbai - 400026, Next to Jaslok Hospital",https://www.justdial.com/Mumbai/Bharat-Stores-Next-to-Jaslok-Hospital-Pedder-Road/022P8904655_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Amit Stores Mahalaxmi Breach Candy,1.3 KM,4.1,8 Votes,"28/A,Bachubhai Niwas, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026, Mahalaxmi",https://www.justdial.com/Mumbai/Amit-Stores-Mahalaxmi-Breach-Candy/022PXX22-XX22-120312225447-A7A5_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Bhaskar Store Near Jaslok Hospital Pedder Road,0.69 KM,5.0,1 Votes,"Sukh Shanti Building, Blg No. 2, Shop No. 5, Pedder Road, Mumbai - 400026, Near Jaslok Hospital",https://www.justdial.com/Mumbai/Bhaskar-Store-Near-Jaslok-Hospital-Pedder-Road/022PXX22-XX22-161128122652-N5E8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Navrang Dhanya Bhandar Near Shobha Hotel Warden Road,1.45 KM,,0 Votes,"Shop No 6, K P Trust Building, B 30 Road, Bhulabhai Desai Road, Warden Road, Mumbai - 400026, Near Shobha Hotel",https://www.justdial.com/Mumbai/Navrang-Dhanya-Bhandar-Near-Shobha-Hotel-Warden-Road/022PXX22-XX22-090504143451-S1W8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Nutan Stores Near Parsi General Hospital Breach Candy,0.45 KM,,0 Votes,"Shop No 7, Bhomanji Road, Breach Candy, Mumbai - 400026, Near Parsi General Hospital",https://www.justdial.com/Mumbai/Nutan-Stores-Near-Parsi-General-Hospital-Breach-Candy/022PXX22-XX22-141006185704-E8X6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Singer Jewellers Pedder Road,0.35 KM,3.2,8 Votes,"Jewellers Appartment, Shahid Bhagat Singh Nagar, Cumballa Hill, Pedder Road, Mumbai - 400026",https://www.justdial.com/Mumbai/Singer-Jewellers-Pedder-Road/022PXX22-XX22-171223200959-U4U7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Pushpa Niketan Oppsoite St Stephen Church Breach Candy,0.43 KM,,0 Votes,"162, Chinoy Mansion, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026, Oppsoite St Stephen Church",https://www.justdial.com/Mumbai/Pushpa-Niketan-Oppsoite-St-Stephen-Church-Breach-Candy/022PXX22-XX22-140321172030-J9G8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Mahalaxmi General Store Warden Road,,,0 Votes,"Shop No 6, Dariya Sagar Rahiwasi Sangh,, Bhulabhai Desai Road, Warden Road, Mumbai - 400026",https://www.justdial.com/Mumbai/Mahalaxmi-General-Store-Warden-Road/022PXX22-XX22-171127141918-A6G7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Keshavji Padamshi Grocery Stores Near Mahalaxmi Temple Breach Candy,,,0 Votes,"Shope No 1 Ram Das Bansali Chawl, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026, Near Mahalaxmi Temple",https://www.justdial.com/Mumbai/Keshavji-Padamshi-Grocery-Stores-Near-Mahalaxmi-Temple-Breach-Candy/022PXX22-XX22-180326154840-A3C3_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Bhatkar Store Near Jslok Hospital Pedder Road,,,0 Votes,"Shop No.5 Sukhshanti Building No.19, Dhanukar Marg, Pedder Road, Mumbai - 400026, Near Jslok Hospital",https://www.justdial.com/Mumbai/Bhatkar-Store-Near-Jslok-Hospital-Pedder-Road/022PXX22-XX22-180529180112-T2L6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Society Store Next to Noble Plus Opposite Antilia Pedder Road,,,0 Votes,"Altamount Road, Pedder Road, Mumbai - 400026, Next to Noble Plus, Opposite Antilia",https://www.justdial.com/Mumbai/Society-Store-Next-to-Noble-Plus-Opposite-Antilia-Pedder-Road/022PXX22-XX22-201119193252-K9Z1_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Supar Market Chheda N g Road Corner Pedder Road,1.07 KM,4.0,1 Votes,"4-b Pedder Road, Pedder Road, Mumbai - 400026, N.g. Road Corner",https://www.justdial.com/Mumbai/Supar-Market-Chheda-N-g-Road-Corner-Pedder-Road/022PXX22-XX22-151204154513-S3Z4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Raveesons Breach Candy,1.2 KM,3.6,19 Votes,"42 A, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026",https://www.justdial.com/Mumbai/Raveesons-Breach-Candy/022P1228835966M8F5W2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Monarch Dry Fruit Opposite Sheetal Baug Bus Stop Walkeshwar,1.42 KM,3.8,43 Votes,"Shop No. 48-50, Surya Darshan Building, Walkeshwar Road, Walkeshwar, Mumbai - 400006, Opposite Sheetal Baug Bus Stop",https://www.justdial.com/Mumbai/Monarch-Dry-Fruit-Opposite-Sheetal-Baug-Bus-Stop-Walkeshwar/022PXX22-XX22-090603024944-G4R7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Reliance Fresh Opposite Shagun Hotel Navjeevan Society Mumbai Central,1.23 KM,3.8,924 Votes,"Central City Mall, Santoshi Mata Durga Co Operative Housing Society, Parekh Holding, Lamington Road, Mumbai Central, Mumbai - 400008, Opposite Shagun Hotel & Navjeevan Society",https://www.justdial.com/Mumbai/Reliance-Fresh-Opposite-Shagun-Hotel-Navjeevan-Society-Mumbai-Central/022P1233741292B2T9P4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Kenorita Supermarket Opposite Dariya Mahal Near Priya Darshni Nepean Sea Road,1.67 KM,4.1,471 Votes,"75, Sagar Tarang Building, Nepean Sea Road, Mumbai - 400006, Opposite Dariya Mahal, Near Priya Darshni",https://www.justdial.com/Mumbai/Kenorita-Supermarket-Opposite-Dariya-Mahal-Near-Priya-Darshni-Nepean-Sea-Road/022P8710505_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Sahakari Bhandar Opposite Priyadarshini Park Nepean Sea Road,1.25 KM,4.0,214 Votes,"Hyderabad Estate, B Block, Ground Floor, Nepean Sea Road, Mumbai - 400006, Opposite Priyadarshini Park",https://www.justdial.com/Mumbai/Sahakari-Bhandar-Opposite-Priyadarshini-Park-Nepean-Sea-Road/022PXX22-XX22-100916143840-J6F9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Manilal Provision Store Near Wiaa Club Malabar Hill,1.29 KM,4.1,65 Votes,"Shop No 23, David Sasson Chawl, 10 Ridge Road, Malabar Hill, Mumbai - 400006, Near Wiaa Club",https://www.justdial.com/Mumbai/Manilal-Provision-Store-Near-Wiaa-Club-Malabar-Hill/022P8403916_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Apna bazar Opposite Phadkewadi Ganpati Mandir Girgaon,1.8 KM,3.8,179 Votes,"Shop No 136, Tulsi Mansion Building, V P Road, Girgaon, Mumbai - 400004, Opposite Phadkewadi Ganpati Mandir",https://www.justdial.com/Mumbai/Apna-bazar-Opposite-Phadkewadi-Ganpati-Mandir-Girgaon/022PXX22-XX22-120731121224-X9W2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Welcome General Store Near Shayadri Guest House Malabar Hill,1.4 KM,4.3,99 Votes,"Shop No 1-1A, Mini Sudarshan Building, 22, LD Ruparel Marg, Malabar Hill, Mumbai - 400006, Near Shayadri Guest House",https://www.justdial.com/Mumbai/Welcome-General-Store-Near-Shayadri-Guest-House-Malabar-Hill/022PXX22-XX22-151229153536-T9D1_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Apna Bazar Opposite Fire Brigade Nana Chowk Grant Road,0.57 KM,3.9,10 Votes,"Ness Baug Building, Grant Road, Mumbai - 400007, Opposite Fire Brigade, Nana Chowk",https://www.justdial.com/Mumbai/Apna-Bazar-Opposite-Fire-Brigade-Nana-Chowk-Grant-Road/022P28341_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
Kamdhenu Gowalia Tank Kemps Corner,0.2 KM,4.2,55 Votes,"Shop No. 20, Warden Court Building, Gowalia Tank Road, Kemps Corner, Mumbai - 400006, Gowalia Tank",https://www.justdial.com/Mumbai/Kamdhenu-Gowalia-Tank-Kemps-Corner/022P8127623_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIEFsdGFtb3VudCBSb2FkIEN1bWJhbGxhIEhpbGw=,Altamound Road
